State,Area,Windfarm,WEC,PlantNo,WECType,StatusCode,Main code,sub code,Description,Frequency,Duration,Date,Month,Hour,Min,Sec,Total_hours
GJ,LALPUR,4146,TORNTLP-26,7,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,2,05:34:15,2023-08-14,Aug,5,34,15,5.61
GJ,LALPUR,4146,TORNTLP-27,8,E-53,42:107,42,107,Pitch control error:Angle error blade A,1,01:01:06,2023-08-14,Aug,1,1,6,1.03
GJ,LALPUR,4146,TORNTLP-27,8,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,00:22:41,2023-08-14,Aug,0,22,41,0.48
GJ,LALPUR,4146,TORNTLP-27,8,E-53,42:207,42,207,Pitch control error:Angle error blade B,6,04:36:27,2023-08-14,Aug,4,36,27,4.68
GJ,LALPUR,4147,TORNTLP-12,2,E-53,70:3,70,3,Generator overtemperature:Stator (measurement),5,03:17:24,2023-08-14,Aug,3,17,24,3.35
GJ,LALPUR,4166,TORNTLP-37,14,E-53,62:3,62,3,Grid feeding error:Power to switch off,1,00:44:42,2023-08-14,Aug,0,44,42,0.85
GJ,LALPUR,4166,TORNTLP-37,14,E-53,80:1,80,1,Excitation error:Fault current,1,00:22:58,2023-08-14,Aug,0,22,58,0.53
GJ,LALPUR,4166,TORNTLP-39,12,E-53,62:2,62,2,Feeding fault:Power to high,1,00:19:58,2023-08-14,Aug,0,19,58,0.48
GJ,LALPUR,4166,TORNTLP-39,12,E-53,62:3,62,3,Grid feeding error:Power to switch off,7,10:27:26,2023-08-14,Aug,10,27,26,10.52
GJ,LALPUR,4166,TORNTLP-57,25,E-53,42:307,42,307,Pitch control error:Angle error blade C,5,04:38:27,2023-08-14,Aug,4,38,27,4.71
GJ,LALPUR,4166,TORNTLP-62,6,E-53,300:19,300,19,Turbine control bus error I(Bus-Off):Blade C,3,04:25:25,2023-08-14,Aug,4,25,25,4.49
GJ,LALPUR,4175,TADASLP-13,3,E-53,304:51,304,51,Turbine control bus error (Timeout):Yaw inverter 1,2,05:41:52,2023-08-14,Aug,5,41,52,5.83
GJ,LALPUR,4180,LWELLP-68,35,E-53,73:2,73,2,Torque monitoring:Peak load,1,01:59:30,2023-08-14,Aug,1,59,30,2.07
GJ,LALPUR,4180,RYLILP-01,41,E-53,42:307,42,307,Pitch control error:Angle error blade C,2,02:17:18,2023-08-14,Aug,2,17,18,2.33
GJ,LALPUR,4180,VAAYULP-08,14,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,10:50:44,2023-08-14,Aug,10,50,44,10.96
GJ,LALPUR,4187,CEPCOLP-13,8,E-53,60:14,60,14,Mains failure:Overvoltage L1,1,02:28:43,2023-08-14,Aug,2,28,43,2.59
GJ,LALPUR,4187,CEPCOLP-13,8,E-53,60:40,60,40,Mains failure:Overvoltage (hardware),1,00:42:04,2023-08-14,Aug,0,42,4,0.71
GJ,LALPUR,4187,CEPCOLP-14,9,E-53,60:14,60,14,Mains failure:Overvoltage L1,1,02:28:16,2023-08-14,Aug,2,28,16,2.51
GJ,LALPUR,4187,CEPCOLP-14,9,E-53,60:40,60,40,Mains failure:Overvoltage (hardware),1,00:45:09,2023-08-14,Aug,0,45,9,0.78
GJ,LALPUR,4197,TADASLP-54,6,E-53,67:501,67,501,Overtemperature:Thermoswitch heatsink inv.1,1,07:59:35,2023-08-14,Aug,7,59,35,8.08
GJ,LALPUR,4198,LWELLP-01,29,E-53,22:48,22,48,Yaw control fault:To less pulses from yaw sensor 1+2,2,01:42:06,2023-08-14,Aug,1,42,6,1.72
GJ,LALPUR,4198,LWELLP-05,33,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,03:40:00,2023-08-14,Aug,3,40,0,3.67
GJ,LALPUR,4198,LWELLP-24,13,E-53,60:14,60,14,Mains failure:Overvoltage L1,2,04:25:45,2023-08-14,Aug,4,25,45,4.54
GJ,LALPUR,4198,LWELLP-25,8,E-53,42:107,42,107,Pitch control error:Angle error blade A,1,01:03:25,2023-08-14,Aug,1,3,25,1.12
GJ,LALPUR,4198,TADASLP-113,43,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,00:49:38,2023-08-14,Aug,0,49,38,0.92
GJ,LALPUR,4198,TADSLP-107,41,E-53,60:14,60,14,Mains failure:Overvoltage L1,6,00:11:24,2023-08-14,Aug,0,11,24,0.25
GJ,LALPUR,4198,TADSLP-107,41,E-53,62:43,62,43,Feeding fault:Earth contact,1,00:38:17,2023-08-14,Aug,0,38,17,0.68
GJ,LALPUR,4198,TADSLP-107,41,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,00:35:39,2023-08-14,Aug,0,35,39,0.69
GJ,LALPUR,4224,LWELLP-59 ,38,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,00:03:12,2023-08-14,Aug,0,3,12,0.08
GJ,LALPUR,4224,MDMLP-01 ,45,E-53,60:15,60,15,Mains failure:Overvoltage L2,2,05:21:50,2023-08-14,Aug,5,21,50,5.49
GJ,LALPUR,4224,MDMLP-01 ,45,E-53,60:16,60,16,Mains failure:Overvoltage L3,6,03:52:59,2023-08-14,Aug,3,52,59,4.03
GJ,LALPUR,4224,RTLP-01,48,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,01:05:18,2023-08-14,Aug,1,5,18,1.13
GJ,LALPUR,4225,TADASLP-02 ,3,E-53,62:603,62,603,Feeding fault:Diff. phase current inverter 3,8,00:16:13,2023-08-14,Aug,0,16,13,0.3
GJ,LALPUR,4226,PALLP-01,1,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,3,04:16:45,2023-08-14,Aug,4,16,45,4.39
GJ,MAHIDAD,4210,BILMD-01,30,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:57:46,2023-08-14,Aug,9,57,46,10.08
GJ,MAHIDAD,4210,CLPMD-01,10,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:44,2023-08-14,Aug,9,58,44,10.09
GJ,MAHIDAD,4210,CLPMD-02,12,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:57,2023-08-14,Aug,9,58,57,10.12
GJ,MAHIDAD,4210,CLPMD-03,11,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:50,2023-08-14,Aug,9,58,50,10.11
GJ,MAHIDAD,4210,CLPMD-04,27,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:54:07,2023-08-14,Aug,9,54,7,9.92
GJ,MAHIDAD,4210,CLPMD-05,7,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:14,2023-08-14,Aug,9,59,14,10.02
GJ,MAHIDAD,4210,CLPMD-06,8,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:53:40,2023-08-14,Aug,9,53,40,9.99
GJ,MAHIDAD,4210,CLPMD-07,9,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:57:44,2023-08-14,Aug,9,57,44,10.07
GJ,MAHIDAD,4210,CLPMD-08,6,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:03,2023-08-14,Aug,9,58,3,9.98
GJ,MAHIDAD,4210,CLPMD-09,5,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:29,2023-08-14,Aug,9,59,29,10.06
GJ,MAHIDAD,4210,CLPMD-10,4,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:55:50,2023-08-14,Aug,9,55,50,10.06
GJ,MAHIDAD,4210,CLPMD-11,3,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:48:03,2023-08-14,Aug,9,48,3,9.81
GJ,MAHIDAD,4210,CLPMD-12,2,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:06,2023-08-14,Aug,9,59,6,10.0
GJ,MAHIDAD,4210,CLPMD-13,1,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:54,2023-08-14,Aug,9,58,54,10.12
GJ,MAHIDAD,4210,CLPMD-14,14,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:46,2023-08-14,Aug,9,58,46,10.09
GJ,MAHIDAD,4210,CLPMD-15,15,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:03,2023-08-14,Aug,9,59,3,9.99
GJ,MAHIDAD,4210,CLPMD-16,13,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:56,2023-08-14,Aug,9,59,56,10.14
GJ,MAHIDAD,4210,CLPMD-17,22,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:44,2023-08-14,Aug,9,58,44,10.09
GJ,MAHIDAD,4210,CLPMD-18,21,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:37,2023-08-14,Aug,9,59,37,10.09
GJ,MAHIDAD,4210,CLPMD-19,20,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:45,2023-08-14,Aug,9,58,45,10.09
GJ,MAHIDAD,4210,CLPMD-20,19,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,05:29:52,2023-08-14,Aug,5,29,52,5.63
GJ,MAHIDAD,4210,CLPMD-20,19,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,04:16:13,2023-08-14,Aug,4,16,13,4.3
GJ,MAHIDAD,4210,CLPMD-21,24,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:19,2023-08-14,Aug,9,58,19,10.02
GJ,MAHIDAD,4210,CLPMD-22,25,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:54,2023-08-14,Aug,9,58,54,10.12
GJ,MAHIDAD,4210,CLPMD-23,26,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:40,2023-08-14,Aug,9,58,40,10.08
GJ,MAHIDAD,4210,CLPMD-24,23,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:03,2023-08-14,Aug,9,59,3,9.99
GJ,MAHIDAD,4210,CLPMD-25,18,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:17,2023-08-14,Aug,9,59,17,10.03
GJ,MAHIDAD,4210,CLPMD-26,17,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:59:03,2023-08-14,Aug,9,59,3,9.99
GJ,MAHIDAD,4210,CLPMD-27,16,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:58,2023-08-14,Aug,9,58,58,10.13
GJ,MAHIDAD,4210,CLPMD-28,28,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:43,2023-08-14,Aug,9,58,43,10.09
GJ,MAHIDAD,4210,KFPLMD-01,29,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,09:58:46,2023-08-14,Aug,9,58,46,10.09
GJ,MAHIDAD,4211,ASMD-01,46,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:54,2023-08-14,Aug,6,49,54,6.97
GJ,MAHIDAD,4211,CCPLMD-02,22,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:22,2023-08-14,Aug,6,50,22,6.89
GJ,MAHIDAD,4211,CLPMD-29,28,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:17,2023-08-14,Aug,6,50,17,6.88
GJ,MAHIDAD,4211,CLPMD-30,27,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,00:11:46,2023-08-14,Aug,0,11,46,0.31
GJ,MAHIDAD,4211,CLPMD-30,27,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:18,2023-08-14,Aug,6,50,18,6.88
GJ,MAHIDAD,4211,CLPMD-31,26,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:18,2023-08-14,Aug,6,50,18,6.88
GJ,MAHIDAD,4211,CLPMD-32,29,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:15,2023-08-14,Aug,6,50,15,6.88
GJ,MAHIDAD,4211,CLPMD-33,31,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,04:02:01,2023-08-14,Aug,4,2,1,4.04
GJ,MAHIDAD,4211,CLPMD-34,5,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:50:38,2023-08-14,Aug,6,50,38,6.94
GJ,MAHIDAD,4211,CLPMD-36,3,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:50:38,2023-08-14,Aug,6,50,38,6.94
GJ,MAHIDAD,4211,CLPMD-37,1,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:50:39,2023-08-14,Aug,6,50,39,6.94
GJ,MAHIDAD,4211,CLPMD-38,14,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:57,2023-08-14,Aug,6,49,57,6.98
GJ,MAHIDAD,4211,CLPMD-40,30,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:16,2023-08-14,Aug,6,50,16,6.88
GJ,MAHIDAD,4211,CLPMD-41,25,E-53,42:107,42,107,Pitch control error:Angle error blade A,1,00:02:55,2023-08-14,Aug,0,2,55,0.19
GJ,MAHIDAD,4211,CLPMD-41,25,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:20,2023-08-14,Aug,6,50,20,6.89
GJ,MAHIDAD,4211,CLPMD-42,24,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:20,2023-08-14,Aug,6,50,20,6.89
GJ,MAHIDAD,4211,CLPMD-43,32,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,01:09:09,2023-08-14,Aug,1,9,9,1.17
GJ,MAHIDAD,4211,CLPMD-44,15,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:32,2023-08-14,Aug,6,50,32,6.92
GJ,MAHIDAD,4211,CLPMD-45,13,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:32,2023-08-14,Aug,6,50,32,6.92
GJ,MAHIDAD,4211,CLPMD-48,2,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:10,2023-08-14,Aug,6,49,10,6.84
GJ,MAHIDAD,4211,CLPMD-49,9,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:35,2023-08-14,Aug,6,50,35,6.93
GJ,MAHIDAD,4211,CLPMD-50,8,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:06:15,2023-08-14,Aug,6,6,15,6.14
GJ,MAHIDAD,4211,CLPMD-50,8,E-53,73:2,73,2,Torque monitoring:Peak load,1,00:38:54,2023-08-14,Aug,0,38,54,0.78
GJ,MAHIDAD,4211,CLPMD-51,7,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:36,2023-08-14,Aug,6,50,36,6.93
GJ,MAHIDAD,4211,CLPMD-52,17,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:40,2023-08-14,Aug,6,49,40,6.93
GJ,MAHIDAD,4211,CLPMD-53,18,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:39,2023-08-14,Aug,6,49,39,6.92
GJ,MAHIDAD,4211,CLPMD-54,19,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:39,2023-08-14,Aug,6,49,39,6.92
GJ,MAHIDAD,4211,CLPMD-55,20,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:37,2023-08-14,Aug,6,49,37,6.92
GJ,MAHIDAD,4211,CLPMD-56,11,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:50:33,2023-08-14,Aug,6,50,33,6.92
GJ,MAHIDAD,4211,CLPMD-57,12,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:10,2023-08-14,Aug,6,49,10,6.84
GJ,MAHIDAD,4211,CLPMD-58,16,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:41,2023-08-14,Aug,6,49,41,6.93
GJ,MAHIDAD,4211,CLPMD-59,39,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:51,2023-08-14,Aug,6,49,51,6.96
GJ,MAHIDAD,4211,CLPMD-60,40,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:50,2023-08-14,Aug,6,49,50,6.96
GJ,MAHIDAD,4211,CLPMD-61,21,E-53,438:203,438,203,Error supply IGBT-driver:Inverter control 3,1,00:44:30,2023-08-14,Aug,0,44,30,0.82
GJ,MAHIDAD,4211,CLPMD-61,21,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:37,2023-08-14,Aug,6,49,37,6.92
GJ,MAHIDAD,4211,CLPMD-62,38,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:52,2023-08-14,Aug,6,49,52,6.96
GJ,MAHIDAD,4211,CLPMD-63,10,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:27,2023-08-14,Aug,6,49,27,6.89
GJ,MAHIDAD,4211,EIPLMD-13,48,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:56,2023-08-14,Aug,6,49,56,6.97
GJ,MAHIDAD,4211,EIPLMD-14,47,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:11,2023-08-14,Aug,6,49,11,6.85
GJ,MAHIDAD,4211,GTPLMD-01,33,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:27,2023-08-14,Aug,6,49,27,6.89
GJ,MAHIDAD,4211,ICPLMD-02,23,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:49:35,2023-08-14,Aug,6,49,35,6.91
GJ,MAHIDAD,4211,ITPLMD-01,42,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:47,2023-08-14,Aug,6,49,47,6.95
GJ,MAHIDAD,4211,ITPLMD-01,42,E-53,62:603,62,603,Feeding fault:Diff. phase current inverter 3,1,02:56:29,2023-08-14,Aug,2,56,29,3.01
GJ,MAHIDAD,4211,JFMD-01,44,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:11,2023-08-14,Aug,6,49,11,6.85
GJ,MAHIDAD,4211,JPPLMD-01,50,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:45,2023-08-14,Aug,6,49,45,6.94
GJ,MAHIDAD,4211,MRLMD-01,51,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:57,2023-08-14,Aug,6,49,57,6.98
GJ,MAHIDAD,4211,NSMD-01,34,E-53,60:11,60,11,Mains failure:Undervoltage L1,1,06:49:27,2023-08-14,Aug,6,49,27,6.89
GJ,MAHIDAD,4211,OWPLMD-01,49,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:57,2023-08-14,Aug,6,49,57,6.98
GJ,MAHIDAD,4211,PDPMLMD-01,35,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:48:46,2023-08-14,Aug,6,48,46,6.93
GJ,MAHIDAD,4211,PPMD-01,41,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:49,2023-08-14,Aug,6,49,49,6.95
GJ,MAHIDAD,4211,STMPLMD-02,43,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,06:49:46,2023-08-14,Aug,6,49,46,6.94
GJ,MAHIDAD,4235,KWEPLMD-03,6,E-53,72:101,72,101,Air gap monitoring:Sensor 1 blade A,2,08:45:28,2023-08-14,Aug,8,45,28,8.83
GJ,SAMANA,2783,SARGAM-04,22,E-53,60:12,60,12,Mains failure:Undervoltage L2,2,01:53:35,2023-08-14,Aug,1,53,35,1.98
GJ,SAMANA,2783,SIFLUM-02,2,E-53,60:12,60,12,Mains failure:Undervoltage L2,2,03:38:34,2023-08-14,Aug,3,38,34,3.73
GJ,SAMANA,2783,SIFLUM-02,2,E-53,62:319,62,319,Feeding fault:Mains contactor several inv. off,5,07:08:30,2023-08-14,Aug,7,8,30,7.22
GJ,SAMANA,2783,SIFLUM-06,6,E-53,60:15,60,15,Mains failure:Overvoltage L2,1,03:03:54,2023-08-14,Aug,3,3,54,3.2
GJ,SAMANA,2783,SIFLUM-07,7,E-53,42:207,42,207,Pitch control error:Angle error blade B,2,04:02:44,2023-08-14,Aug,4,2,44,4.16
GJ,SAMANA,2783,SIFLUM-07,7,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,00:48:57,2023-08-14,Aug,0,48,57,0.96
GJ,SAMANA,2783,SIFLUM-09,9,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,2,02:55:52,2023-08-14,Aug,2,55,52,3.06
GJ,SAMANA,2783,SIFLUM-14,14,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:05:06,2023-08-14,Aug,0,5,6,0.1
GJ,SAMANA,2783,VAAYUSM-36,25,E-53,300:19,300,19,Turbine control bus error I(Bus-Off):Blade C,1,08:04:45,2023-08-14,Aug,8,4,45,8.19
GJ,SAMANA,2785,VAAYUSM-64,23,E-53,22:40,22,40,Yaw control fault:No yawing,2,03:52:31,2023-08-14,Aug,3,52,31,3.95
GJ,SAMANA,2785,VAAYUSM-64,23,E-53,22:48,22,48,Yaw control fault:To less pulses from yaw sensor 1+2,1,01:16:25,2023-08-14,Aug,1,16,25,1.34
GJ,SAMANA,3082,IAPLMA-01,57,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,01:52:21,2023-08-14,Aug,1,52,21,1.92
GJ,SAMANA,3082,KGLIPLMV-2,8,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,00:39:36,2023-08-14,Aug,0,39,36,0.75
GJ,SAMANA,3082,PMLMV-13,22,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:55:16,2023-08-14,Aug,8,55,16,8.96
GJ,SAMANA,3082,PMLMV-13,22,E-53,65:101,65,101,Overvoltage  inverter:DC-link inverter 1,2,02:17:28,2023-08-14,Aug,2,17,28,2.36
GJ,SAMANA,3082,PMLMV-13,22,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,2,03:28:16,2023-08-14,Aug,3,28,16,3.51
GJ,SAMANA,3085,GPECL-43,6,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,02:27:38,2023-08-14,Aug,2,27,38,2.56
GJ,SAMANA,3086,CLPSM-39,25,E-53,21:4,21,4,Cable twisted :Right (>3 turns),1,00:13:03,2023-08-14,Aug,0,13,3,0.22
GJ,SAMANA,3086,CLPSM-39,25,E-53,48:5,48,5,Speed sensor error:Diff. I/O-board / pitch control,3,04:15:41,2023-08-14,Aug,4,15,41,4.36
GJ,SAMANA,3086,HZLJV-02,16,E-53,67:501,67,501,Overtemperature:Thermoswitch heatsink inv.1,8,13:46:49,2023-08-14,Aug,13,46,49,13.9
GJ,SAMANA,3086,HZLJV-06,4,E-53,25:222,25,222,Fault yaw inverter:Supply motor control 2,1,03:37:24,2023-08-14,Aug,3,37,24,3.68
GJ,SAMANA,3087,PLLL-05,4,E-53,438:203,438,203,Error supply IGBT-driver:Inverter control 3,1,00:05:35,2023-08-14,Aug,0,5,35,0.18
GJ,SAMANA,3087,PLLL-05,4,E-53,73:2,73,2,Torque monitoring:Peak load,1,03:03:32,2023-08-14,Aug,3,3,32,3.14
GJ,SAMANA,4088,ABVD-01,42,E-48,60:12,60,12,Mains failure:Undervoltage L2,2,08:40:56,2023-08-14,Aug,8,40,56,8.82
GJ,SAMANA,4088,BILVD-01,49,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,08:16:48,2023-08-14,Aug,8,16,48,8.4
GJ,SAMANA,4088,BILVD-02,48,E-48,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,08:31:25,2023-08-14,Aug,8,31,25,8.59
GJ,SAMANA,4088,BILVD-06,45,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,07:56:04,2023-08-14,Aug,7,56,4,7.94
GJ,SAMANA,4088,BRILPD-01,25,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:07:24,2023-08-14,Aug,8,7,24,8.18
GJ,SAMANA,4088,CLPSM-29,23,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,08:07:23,2023-08-14,Aug,8,7,23,8.18
GJ,SAMANA,4088,CLPSM-32,20,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:04:56,2023-08-14,Aug,8,4,56,8.22
GJ,SAMANA,4088,CLPSM-55,2,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:06:18,2023-08-14,Aug,8,6,18,8.15
GJ,SAMANA,4088,CLPSM-60,7,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:08:00,2023-08-14,Aug,8,8,0,8.13
GJ,SAMANA,4088,EIPLPD-08,19,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:05:25,2023-08-14,Aug,8,5,25,8.15
GJ,SAMANA,4088,EIPLPD-11,15,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,08:05:28,2023-08-14,Aug,8,5,28,8.16
GJ,SAMANA,4088,EIPLPD-12,22,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:07:37,2023-08-14,Aug,8,7,37,8.22
GJ,SAMANA,4088,HZLHM-02,63,E-48,60:11,60,11,Mains failure:Undervoltage L1,1,08:17:54,2023-08-14,Aug,8,17,54,8.43
GJ,SAMANA,4088,HZLHM-05,61,E-48,60:13,60,13,Mains failure:Undervoltage L3,1,06:54:41,2023-08-14,Aug,6,54,41,7.01
GJ,SAMANA,4088,MFPLPD-02,27,E-53,438:201,438,201,Error supply IGBT-driver:Inverter control 1,6,07:22:26,2023-08-14,Aug,7,22,26,7.44
GJ,SAMANA,4088,PCTLSM-05,43,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,08:06:51,2023-08-14,Aug,8,6,51,8.24
GJ,SAMANA,4088,PMLVD-11,38,E-48,60:12,60,12,Mains failure:Undervoltage L2,2,08:13:12,2023-08-14,Aug,8,13,12,8.25
GJ,SAMANA,4088,PMLVD-13,40,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,07:53:40,2023-08-14,Aug,7,53,40,7.99
GJ,SAMANA,4088,RLMPD-06,9,E-53,60:13,60,13,Mains failure:Undervoltage L3,1,07:40:49,2023-08-14,Aug,7,40,49,7.8
GJ,SAMANA,4088,SIFLVD-01,36,E-53,60:12,60,12,Mains failure:Undervoltage L2,3,01:26:52,2023-08-14,Aug,1,26,52,1.58
GJ,SAMANA,4088,SIFLVD-02,35,E-53,62:3,62,3,Grid feeding error:Power to switch off,2,00:01:39,2023-08-14,Aug,0,1,39,0.12
GJ,SAMANA,4088,SIFLVD-04,51,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,07:52:27,2023-08-14,Aug,7,52,27,7.94
GJ,SAMANA,4088,SIFLVD-08,55,E-53,67:503,67,503,Overtemperature:Thermoswitch heatsink inv.3,13,08:40:51,2023-08-14,Aug,8,40,51,8.81
GJ,SAMANA,4088,VAAYUSM-04,31,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,08:18:21,2023-08-14,Aug,8,18,21,8.36
GJ,SAMANA,4107,GPECL-25,40,E-53,60:14,60,14,Mains failure:Overvoltage L1,5,00:35:00,2023-08-14,Aug,0,35,0,0.58
GJ,SAMANA,4107,GPECL-25,40,E-53,60:16,60,16,Mains failure:Overvoltage L3,1,03:09:38,2023-08-14,Aug,3,9,38,3.26
GJ,SAMANA,4107,GPECL-25,40,E-53,60:9,60,9,Mains failure:Undervoltage L1+L2+L3,1,06:18:39,2023-08-14,Aug,6,18,39,6.41
GJ,SAMANA,4107,GPECL-46,53,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,06:50:57,2023-08-14,Aug,6,50,57,6.99
GJ,SAMANA,4107,GPECL-63,59,E-53,25:123,25,123,Fault yaw inverter:Malfunction yaw sensor 3 system 1,1,04:05:09,2023-08-14,Aug,4,5,9,4.11
